method,dataset,model,class_imbalance,avg_correlation,mutual_information,accuracy-recall,FPR-accuracy,SPD-accuracy,EOD-accuracy,PED-accuracy,AOD-accuracy,CFVR-accuracy,GIFVR-accuracy,FPR-recall,SPD-recall,EOD-recall,PED-recall,AOD-recall,CFVR-recall,GIFVR-recall,FPR-SPD,EOD-FPR,FPR-PED,AOD-FPR,CFVR-FPR,FPR-GIFVR,EOD-SPD,PED-SPD,AOD-SPD,CFVR-SPD,GIFVR-SPD,EOD-PED,AOD-EOD,CFVR-EOD,EOD-GIFVR,AOD-PED,CFVR-PED,GIFVR-PED,AOD-CFVR,AOD-GIFVR,CFVR-GIFVR
fairsmote,bank,lr,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.9937710607585115,0.9997144349408332,0.0003095845808969823,-0.018012064867561607,0.0006065240171328199,-0.014633010628583784,-0.0003854365200445301,0.009267039003210135,0.9908324718443156,0.01498665440281349,-0.06625297962583045,0.002539530309883466,-0.05324122698882409,-0.0024156109247875676,-0.02589949066835525,-0.002764930032626472,-0.00787808336606875,0.0003285198701763874,-0.00652854101116111,6.96033006245194e-05,0.01684150032830172,0.20550992055484557,0.77197529350471,0.22486413384278153,0.5155190138723265,0.07995204099316762,0.4244020638601601,0.9569735898681143,0.15368459726383704,0.022797847919604756,0.4591580850086222,0.4393861423009069,0.08540286071817453,0.19064665211053797,-0.006232962031727396,0.0258106974967001
fairsmote,bank,svm,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.9937629967726072,0.9997193020292245,0.0012018082872315475,-0.01486584618388712,0.0026538796086469467,-0.007157983469940415,-0.00035608301823944575,0.0058679426061114025,0.9908500018034131,0.02203954441312737,-0.06128714385439297,0.009955974008823403,-0.025728912901461416,-0.0026332660670228395,-0.02099883099226047,-0.0031567565568809824,-0.005216588003475427,0.001239825740270004,-0.003537606635963049,0.00014902067716491266,0.011606039424481905,0.20704986453678464,0.7777944592204479,0.3984719091876675,0.5344251916420762,0.061643807553542776,0.423255757580583,0.7737456506474072,0.16641932270792226,0.018430351763217064,0.5997098820970479,0.4604321718290699,0.06358848794455024,0.24130964711819272,-0.012605291515848095,0.0248414729109847
fairsmote,bank,dt,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.5322482830582892,0.971828366314656,-0.19237597539533974,-0.010753166375337103,-0.20919076823028035,-0.03248221058972512,-0.010277051748350353,-0.061873028116067916,0.3390803347729183,0.11557305009666172,-0.10666554767969619,0.11870720139280193,-0.0840325809354912,-0.00021147308809055034,-0.026771473204769646,-0.239042101461441,0.021295725954718445,-0.258444800762984,-0.006171120891527784,-0.0072590574589636025,-0.05292498711235596,0.2951686330657079,0.9686417742620854,0.36212627263602043,0.03314787610734977,0.00022205072422243344,0.23307501086933477,0.962846303155548,0.02657952638051826,0.1267008799109823,0.3160383073624799,0.034977341825479576,0.005235884192444984,0.03203687622357965,0.1438564479183766,0.03447441274169224
fairsmote,bank,rf,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.7991205996437845,0.9771763727542249,-0.10554876984628078,0.009272116982699922,-0.11981218459020804,-0.010360094616408404,-0.022058770103882304,-0.007938327724310985,0.6561727743863011,0.04772737178753147,-0.0566582976217478,0.049900388951033235,-0.03766832350868385,0.008916660679874035,-0.030254736719773745,-0.1479182651021281,0.031837826695710544,-0.16615525420540983,0.002431947381273461,-0.030892854769708496,0.0013309948924817405,0.31791039295258827,0.982460785548487,0.37816359915947684,0.15091589926672264,-0.035422232267449914,0.28251668545921144,0.9549899825957555,-0.04319477841640787,0.03219632426177107,0.3571360396110279,0.16060790610011236,-0.02600815570488003,-0.04037380467933795,0.038823353667336954,0.060446321036564866
fairsmote,bank,mlp,0.13278828944921348,0.10571519053400417,0.00023455957223320056,-0.5853925146023258,0.9860242110844724,-0.20821060211025505,-0.10477745424598384,-0.21861325583603994,-0.12149800968012561,-0.003957071820408553,0.14547554639573418,-0.7088703200365456,0.05053238659393185,-0.0020048406793054694,0.06121110595749071,0.017108544939026065,-0.058370306853403144,-0.08631285642686726,-0.1866992566274762,-0.08696872252502812,-0.19813567720545566,-0.10419899368258209,0.012760356900701842,0.1461788062767126,0.5342151710476676,0.9958149596804565,0.5824005263749157,0.4191719498359679,-0.053735021909673386,0.5088908555263988,0.9636827597804049,0.23218265006099498,0.011324279781465895,0.5678419635452524,0.42104053349392084,-0.05537177328905727,0.2767590214414034,0.013594476606088719,0.01919084215182614
fairsmote,bank,xgboost,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.7833990509492402,0.9933560631507297,0.17523916775649512,0.08138454114328342,0.17675115306072095,0.08822562056852756,0.07106448505243813,-0.035658238580557944,0.7097189914904478,-0.25488085031956825,-0.17846792180939192,-0.2527499132654848,-0.1777684673727116,-0.08287116121792101,0.0032992979370597406,0.2430274358554591,0.11591021322543515,0.24436683751335259,0.12275679879850343,0.09643148291295851,-0.042651875872378675,0.3773110961164651,0.9907109612217692,0.39665682685606474,0.44369710688195996,0.06251636725065524,0.3701771367274006,0.9633586102603084,0.0733586703482211,0.05564015675854097,0.394166017552236,0.45367621622997517,0.06273690954075509,0.07465203941396176,0.044414183540447565,0.050899542229994
fairsmote,bank,tabnet,0.13278828944921348,0.10571519053400417,0.00023455957223320056,-0.24656520158418965,0.9818915886205636,0.030465663965040655,0.07244272843965405,0.020785463847750506,0.0952454023594819,-0.025234593533203085,0.06336065268627766,-0.4176021768141053,-0.07942509970387786,-0.06629440784684155,-0.06986116948608405,-0.07091130267434095,0.019559843338824857,-0.057138136354843674,0.041297577606505265,0.07765587696352376,0.030809565104344593,0.09905417152592251,-0.030963865313268796,0.06544492462450127,0.3236900518760692,0.9942016414015044,0.3803640016326323,0.35259740314696664,-0.012658211170411476,0.2975654946126694,0.954708034698176,-0.040951003502420966,0.07636221667048253,0.36489078546586773,0.36515742565260334,-0.008590313589057996,-0.033760181809627685,0.08975344395296776,0.0778851019185102
fairsmote,heart,lr,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.9925481053805518,0.993320988083396,-0.2731295069825792,-0.13564305829843468,-0.13509999494439634,0.3056973070355664,-0.04544538356788795,-0.11526633701555442,0.972576559750531,-0.2686043120142852,-0.1447279903837883,-0.12304086203648279,0.2991760938436568,-0.038006730925153304,-0.10095318821397252,-0.267140569530037,-0.11898136361847697,-0.13624519528559817,0.31336495843785916,-0.05016414742801628,-0.12249628987957131,0.23955793778079776,0.6716258157484309,0.6091705009902078,0.4458626496771725,0.5928825032335067,0.20687012393927304,0.24669466232254944,-0.13835011682380144,0.12354870507115714,0.498627604378947,0.41789184472523067,0.52504905720995,0.25023362457134085,0.3484876242013125,0.7342083915914432
fairsmote,heart,svm,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.9272468858089008,0.16125707697465844,-0.45181477637535866,-0.20380933476355922,-0.18633513220858375,-0.3637646694417026,-0.09124321848245397,-0.1949699056589919,-0.19395118104768921,-0.49432499822110226,-0.18473591439365716,-0.32526038097264365,-0.4585519407543564,-0.06630016004602986,-0.1505352293054115,0.1280402848348395,-0.032505938482201714,0.3902790422267719,0.25981566471399986,-0.06778045523149692,-0.11507874154019715,0.022156461004121695,0.5648376736183806,0.7154446160679151,0.27416379074649627,0.3323204684169975,0.029875841056024845,0.16047301114575982,-0.048525028160741654,0.03596908547586176,0.450164561577066,0.047978301073560464,0.024739175566495582,0.2017713730930842,0.28535481978960037,0.7636592153499089
fairsmote,heart,dt,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.6359808859823968,0.15919625292470357,-0.4041906849644447,-0.14669375804495738,-0.17738194089485448,-0.22964535481599618,-0.007402726817673811,-0.05734378537580196,-0.4309023093350011,-0.31170226799120726,-0.21441189546491551,-0.37685476928721695,-0.30553815649308863,-0.006048865991362399,-0.08607227715773617,0.2960528506282285,0.17285834509455136,0.37885614892555575,0.4974331772086675,0.004953672547577484,0.1833725794556072,0.30037365612333383,0.5401373088191763,0.6753786723290315,-0.007403847992611577,0.1606656614896874,0.1608440011765025,0.4184945418076233,-0.03148179039241521,0.2145362903295982,0.41916383473109997,0.0,-0.06256559207783516,0.09988854494790936,0.2836646341180248,0.2005209525175522
fairsmote,heart,rf,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.941587074010848,0.8790343110937044,-0.20163330082755984,-0.12191777473984247,-0.11617520869431748,0.3229160353699799,-0.01309388958342543,-0.07550269771951076,0.6896095311642312,-0.19381347626365328,-0.1181419841191124,-0.16573151490005977,0.24659007142828426,0.010096418522558938,-0.06701378494108814,-0.12907584710883643,-0.08572195254271603,0.01674563900542795,0.4448361216336701,-0.04569406987119155,-0.05396517140367195,0.4241690155457067,0.7064729167878906,0.609276351417522,0.1964321548669225,0.3489245939119276,0.36275573401460715,0.3128881570247321,0.020020681697829737,0.3662578256195813,0.4915714655136056,0.23786324948341636,0.2399454820128999,0.10935719688979735,0.21414770615064702,0.2650166803964342
fairsmote,heart,mlp,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.6242755834025191,0.39028749042192035,-0.46183315617915116,-0.03878726512826142,-0.15712038600446557,-0.1875859101616038,-0.05621733772048271,-0.10881603306619629,-0.41982477399727947,-0.38810517649523074,-0.05502580539090296,-0.22981963574108927,-0.4085869115673602,-0.1997374886517381,-0.16633962448360037,-0.04655769194142593,0.008454474411055549,0.10805500821449403,0.27368586954468743,0.18945871926162128,0.06573604423621299,-0.06623099480780617,0.7176390072576629,0.6234555062018096,0.23127626221581865,0.25170849604564904,0.04095495341450992,0.1368108204540419,0.0492118303099647,0.06215442254613507,0.5529215446233341,0.13504222585236234,0.16732502885419445,0.19890149986120467,0.14915825523050003,0.6953063697619197
